"year","month","date","band","T2m","T500","SPFH2m","PWAT","APCP","TCDC","DLWRF","ULWRF","DSWRF","USWRF","PRMSL","CSDSF","CSUSF","CSDLF","CSULF","CDUVB","DUVB","ALBDO"
1979,3,1979-03-01,"austral",258.666375732962,239.848058998044,0.00195717296235089,5.07092937000443,0.321903286956354,72.6200510609571,216.658577167231,261.13772831915,85.6149224698957,39.4214987841113,98915.0523647422,116.38317194096,47.1517729856297,176.326091305503,261.109108123769,1.50760416765283,1.27130324699193,32.0777322659924
1979,3,1979-03-01,"boreal",253.428863751002,236.813352005822,0.00107653424185674,3.54595543728931,0.214272101726252,80.2429507572944,195.327363065175,238.125934617375,70.1754632108192,45.1635248986505,101818.178735877,87.6706646029885,55.4172529018596,162.566439552894,238.004904105722,1.05614345662764,0.95614246974644,40.0690174125652
1979,3,1979-03-01,"global",286.248770722723,257.46863874397,0.00960976670480334,23.3447955476715,0.507238934901591,59.0296075863052,334.549910364803,391.558596095559,196.894136449363,27.0792367330341,101155.474262095,249.130331849089,34.2903576281355,308.505191733649,391.543307928742,4.0004859810839,3.37718992468698,12.2739848343472
1979,3,1979-03-01,"temperate_N",276.495694263283,248.639298156117,0.0045462062235907,10.7381457613444,0.478481190790071,72.2095388168704,284.400226680685,337.364401330953,154.87434766774,38.170834800725,101562.832219967,216.898966820102,51.6242756310726,243.163951908601,337.370169211618,3.05580602734011,2.41018963297057,16.3220514501158
1979,3,1979-03-01,"temperate_S",286.008696485179,255.666000347583,0.00773108230113987,18.3163737162195,0.513222265106207,74.0600740644263,337.729304146688,383.461860263289,147.431218234476,10.8923258806605,101084.211585779,234.18625426145,18.0667788583086,293.956501196956,383.466707953835,3.52277235148925,2.51678462189529,5.10408393417653
1979,3,1979-03-01,"tropical",297.764125690112,266.320820317279,0.014237917106653,34.7033849436354,0.578040371940721,44.2735668717785,385.170435945948,451.21818013728,261.114115736143,24.9422593229639,101240.282671859,304.676979278639,29.4429344705701,373.779990637756,451.203568520741,5.22617097259198,4.63029571866567,7.17700800498659
1979,4,1979-04-01,"austral",256.66367512811,238.732878633814,0.00165829208743363,4.25179943695641,0.33411975767755,73.8897593785273,207.209187458347,252.756703912151,24.1822010865788,9.58471459304508,98931.2745654351,35.3915063871149,12.9107217207796,168.209877262767,252.661679420997,0.411951545330296,0.33833393762004,19.4143908681096
1979,4,1979-04-01,"boreal",259.282905340642,239.543136524212,0.00157703947320345,4.72818955115198,0.209508889823829,79.6209638503255,216.806566257737,259.323065621673,158.805837460412,102.216088236794,102150.461409921,198.734012804538,123.235221441124,179.270998128248,259.17136746492,2.6860203042929,2.38211541299265,53.377725731193
1979,4,1979-04-01,"global",287.160556424604,257.746175387272,0.00970328702874738,23.3576159926378,0.504176240131999,58.5252778377457,337.119228828167,395.620388303646,195.844178162303,28.4612440862734,101144.953137488,245.276083116085,35.9727324185474,311.32930975566,395.620933986353,3.90111158854896,3.31963112386777,11.9052808973296
1979,4,1979-04-01,"temperate_N",280.276728554879,251.61029332376,0.00529238534016076,12.8026289397871,0.461437257691665,70.3311723772864,298.789541924063,354.096935650041,204.144255277111,39.0765815190503,101611.931420576,286.940831249291,54.4787213156939,259.818522397768,354.152642499271,4.23268928445306,3.29155205668158,14.2015391613078
1979,4,1979-04-01,"temperate_S",284.987201155257,253.419471363747,0.00720619811616811,16.6031299691667,0.555092190973376,76.0825422912749,331.685586636819,378.479225587772,96.3244335539231,7.61046553035353,100870.126624721,157.642014135596,13.588847625953,286.177448645558,378.490166551432,2.20813665369979,1.55675861754583,4.75530075769744
1979,4,1979-04-01,"tropical",298.072135706189,266.398497175576,0.0143171402222479,34.5542964250854,0.562006577279127,43.1356275358803,385.678417474427,453.35455068532,256.136767586281,24.9850268531583,101233.486788767,295.444670280173,28.9776445903675,375.0522386274,453.363800096698,5.00885845437998,4.48000677910046,7.25384579912215
1979,5,1979-05-01,"austral",254.527549637147,237.73294293115,0.00151438727129384,4.02893180007848,0.313299980192935,76.8025484487537,203.205374824334,244.312592802656,4.30057469804809,1.32276966299513,99097.9653487199,6.94331943905417,2.14182619354622,162.171094081502,244.214277691154,0.0770711732296879,0.0598800726651512,7.88004295616916
1979,5,1979-05-01,"boreal",269.049995415996,244.197507759569,0.00281004275124545,7.60813713562323,0.28077729335978,77.8711107156625,257.953630064598,299.359167653764,230.844862645767,126.78455117948,101595.729005273,309.307379826722,160.382166853332,212.623656736338,299.462327987385,4.4347049962893,3.71997671776005,50.1975475556144
1979,5,1979-05-01,"global",288.239920165026,258.435810401155,0.00995280202753939,24.2572317631213,0.525884001711386,58.8796092143439,342.714950941478,400.484384769769,191.376724255629,27.6762006835055,101134.352745049,241.120172378235,35.2110472194514,316.616706010679,400.509153944891,3.82712629913415,3.2352215334742,10.404252687801
1979,5,1979-05-01,"temperate_N",285.105712388628,255.341849759754,0.00657093960493137,16.3937226427474,0.422921167375453,63.618558109881,316.694484840445,377.672474619147,248.335694475879,35.5045610164088,101482.501176595,336.122624592932,47.5623001115574,284.698125926378,377.75303269471,5.1120337094082,4.05840503865448,11.4763328615446
1979,5,1979-05-01,"temperate_S",283.677943837097,251.395651020389,0.00658707563229283,15.2348094258824,0.611279757890412,78.2411750538881,325.386262291167,372.032793791095,61.4794378002396,5.26083129727489,100868.151723848,102.713736588308,10.2143794350459,277.838500196962,372.044132676479,1.33418319646124,0.935064595956183,4.46679284886616
1979,5,1979-05-01,"tropical",297.943440720527,266.671726157926,0.0144314552046447,35.1885090895964,0.592105865632703,45.334008965946,387.729725366371,452.681696466707,237.065904201233,23.4355849948717,101310.731119443,278.531336246086,27.7374978131624,375.992268478386,452.696990809435,4.67511612631583,4.12137553526218,7.28907626102018
1979,6,1979-06-01,"austral",252.369070321371,235.74075950613,0.00127744023931246,3.39623097202883,0.294361474698926,78.4690332100087,193.546110064692,235.670237597804,1.08793793259356,0.3535286878679,98978.7164251635,1.74950663387351,0.624120549696102,154.009064548103,235.525197887876,0.0190319553022346,0.0150637029044146,4.29742560138911
1979,6,1979-06-01,"boreal",276.442636980307,249.785605503893,0.0041595753302347,11.9769532973418,0.307633256423808,76.169398200825,290.962730624796,332.23857763108,250.485247629076,101.046112193374,101046.908191865,359.590201269799,137.844837720772,245.135357394655,332.280687514632,5.24537632963801,4.17255874867013,37.0982212936947
1979,6,1979-06-01,"global",289.082175835185,259.259626534473,0.0101644958170673,25.3058748828047,0.537930082602779,58.9222237183442,347.35132879387,404.714222379916,186.768196944294,25.2318984778716,101134.141481928,237.841603461313,32.6368060500913,321.467478625518,404.735946645842,3.789657451888,3.17576107389801,9.19429146752351
1979,6,1979-06-01,"temperate_N",289.317204571989,259.371188715021,0.00813957761636259,21.3172656993119,0.40591216847389,60.325086947944,338.959739829116,400.261421999396,264.747571911407,35.042638819491,101510.431533003,354.560697068456,45.7331779937612,311.071034378106,400.33352641221,5.55904985179384,4.4487129930037,10.8893373241211
1979,6,1979-06-01,"temperate_S",282.694120750833,249.899202580553,0.00613103871765595,13.6406054386054,0.582503749455935,77.0961655837,319.010892223341,367.054229643253,48.5120714203162,4.49055555116685,100838.040966668,79.8039115722044,8.68178596298254,270.84762696128,367.063917787994,0.983284760458069,0.699533419069782,4.41751220541821
1979,6,1979-06-01,"tropical",297.763234463969,266.920505213286,0.0143037139614906,35.5771591374139,0.631541875811429,47.0285819110354,388.131378645032,451.538020689453,224.523302607714,22.522809882594,101398.486837087,267.742953167233,26.9900519432036,375.425619633139,451.565023048969,4.46752769306571,3.89402714547815,7.29951406135467
1979,7,1979-07-01,"austral",249.934508395819,234.963201155735,0.00116871267921677,3.13285208326241,0.310217264644048,79.0064869980949,186.575711269894,227.234006174047,2.27874929849626,1.00113122222701,98534.0929015669,3.46601095850549,1.52897861765993,147.248790810826,227.09263749154,0.0402057355569987,0.0327034939644143,7.96220779607173
1979,7,1979-07-01,"boreal",279.837661713989,253.511504474143,0.00501976540166198,15.9381673476042,0.314603343585883,73.0869514842261,308.273457996661,347.764247548955,218.03940826856,69.3114370294645,101097.860885786,324.334774465218,99.5433503451459,266.216721386781,347.738789249898,4.70463639559855,3.62737968710407,29.5949109919575
1979,7,1979-07-01,"global",289.302265795109,259.716057859142,0.0102885503894171,25.8600959275119,0.540936352813505,58.7960660797157,349.476914895082,406.06013909974,184.444582890606,22.8473775375886,101132.445832596,236.360580053464,29.8497790705307,323.680635455678,406.072330739766,3.78550272295392,3.1549890532979,8.851735151632
1979,7,1979-07-01,"temperate_N",291.883668409267,262.277220591529,0.00962511808743619,25.7277883735977,0.455452528471734,57.4675326747953,354.781447050877,414.518938662825,254.162315811952,32.7186183909204,101398.331925841,339.199233183949,42.6400242360935,329.96091823755,414.578713259396,5.40784487628791,4.33132541964468,10.4173779972562
1979,7,1979-07-01,"temperate_S",281.903736975089,249.038995161043,0.00578935402172297,12.9717243073472,0.573836853533403,78.8780561695047,316.258870400709,363.20065049488,53.3989540862317,4.79045659016554,100954.25788164,89.3166727367034,9.37875098842057,266.295028987887,363.209373315375,1.10551201475608,0.778459888310192,4.60027862134713
1979,7,1979-07-01,"tropical",297.432081042892,266.700900769003,0.0140379408363238,34.840261774252,0.619739874086474,47.500117330937,386.27086633132,449.519283689501,226.060298593199,22.5879779935819,101445.125628608,271.305606817134,27.2161393250093,372.759749597438,449.540530612435,4.53772317250688,3.93571033800264,7.22623614436664
1979,8,1979-08-01,"austral",250.953393605293,233.880171729738,0.00119472519504631,2.96266698432867,0.303506888593451,78.6039856105916,188.028445020413,230.946583762233,14.1545018784148,8.13590993062972,99284.6915319172,19.9967184438266,11.3087674719347,147.76962128802,230.833174805653,0.239840627875468,0.206084435489424,20.6838285804694
1979,8,1979-08-01,"boreal",278.221759608467,251.793206906196,0.00486214069700911,14.5502180804171,0.351532836489127,78.2949537736915,304.850759487665,340.003617744137,140.514844681424,40.6457500116095,101146.434979139,227.616049242518,62.5401695999296,257.289794939982,339.942634296539,3.1204252033467,2.27883955899151,25.3206085269068
1979,8,1979-08-01,"global",289.268372472714,259.390145379089,0.0102970029479842,25.5762832200335,0.526736173639419,58.6562197244364,349.279364737017,406.034917682928,185.032420104836,21.2811074729993,101138.395349902,238.107125364332,28.0477137662423,322.908882750022,406.04407993241,3.80932482960961,3.17061040536015,9.32267563436215
1979,8,1979-08-01,"temperate_N",291.984508921771,262.026201700548,0.00973412258660185,25.2336461853972,0.410684922332197,52.9576540007814,352.381533795468,415.521122210558,228.283382565464,29.0080187326903,101296.766059869,296.59259128104,37.2608828328093,329.55388426293,415.565024526079,4.66394058810585,3.8195815235688,9.76674738101286
1979,8,1979-08-01,"temperate_S",281.507113728981,248.780694622991,0.00568609696694198,12.7616066095329,0.554332815048411,79.5610997084696,315.125411267301,361.722770265764,78.8093859166959,6.6269512890946,101178.798338807,132.131628716266,12.4594600187817,264.325792316753,361.735511397605,1.71228296405352,1.19944345418721,4.98545671935825
1979,8,1979-08-01,"tropical",297.549878340897,266.604609021813,0.0140698557781932,34.7354319323171,0.610846468985133,47.9780883803801,387.414411942842,450.170779110933,235.983759742051,22.9731252865696,101307.920864936,285.186092563882,28.0313121596863,373.18686050381,450.191289808088,4.81571904452433,4.15326217927555,7.15211891157981
1979,9,1979-09-01,"austral",252.548154533528,235.55010685364,0.00127376618727731,3.29146097210808,0.289790499106396,77.6573340435105,191.472287115232,235.654489959575,61.3008245240121,40.1894356197612,98959.702221348,80.8316716543456,51.0580469300778,153.077108088331,235.529489676658,1.04497762438573,0.924471375448474,39.6910800161082
1979,9,1979-09-01,"boreal",273.241752549541,247.373094913936,0.00364316712973067,10.2745592048756,0.353108822876562,80.3083029119311,281.04165049826,318.104282223022,72.5967992283675,20.9068613148809,101143.072333517,118.376246531708,32.4512815819355,231.19734984826,318.080907787752,1.47226881837846,1.08209457776922,22.1383373089173
1979,9,1979-09-01,"global",288.666453160444,258.716941720629,0.00999805547925651,24.655267280933,0.524544104002569,58.087923145227,345.109745238157,402.793594284098,189.367975376652,22.1784447820993,101141.031281657,242.616312481785,28.7501144007147,318.900029458873,402.806951492503,3.85988567007294,3.22811938687681,10.3056238445211
1979,9,1979-09-01,"temperate_N",289.131109263856,259.253192345088,0.00833010826837526,20.8097992069556,0.438441621328114,54.4006339083036,334.644484333032,400.651736552228,179.585133426412,23.4723999611505,101479.070040488,235.442049272632,30.6584466038411,309.66689387418,400.655792437319,3.52649457854724,2.87912174740649,9.03481188926123
1979,9,1979-09-01,"temperate_S",281.746338176442,249.425914459825,0.00573710868155971,12.9335627608819,0.521246383624521,78.411991698656,315.167527599,361.754212480934,124.147514057221,10.3337180154315,100997.78939662,201.704254888301,17.6110380354673,265.689042497785,361.767731882693,2.78524049049087,1.97278530965434,5.48904863460569
1979,9,1979-09-01,"tropical",297.743408027131,266.397646407385,0.0141149276988171,34.9613707366498,0.610010968590803,46.6042000189673,388.201755085803,451.352278364031,248.522199681896,23.8050163263988,101355.634644095,297.422162771252,28.6867227308516,374.647996953284,451.39184357046,5.04967798634228,4.39043440673286,7.11588367963085
1979,10,1979-10-01,"austral",255.266362740491,236.539898456083,0.00149540556457254,3.70916742792294,0.289860097746899,74.2933584866885,200.017678920842,245.588968388765,157.657902447518,105.99866540706,98794.9605174076,197.794652300404,126.420564670783,160.516483867463,245.514617396197,2.76703994599262,2.46487581420364,54.8599677970153
1979,10,1979-10-01,"boreal",264.652241267295,242.428574452005,0.00219593027111539,6.32612638925283,0.289228106232967,83.4980567368937,242.464326661682,282.698132134068,26.2710990806789,9.11137921554439,101347.592342629,41.2224815536973,14.0551248685191,197.197802406024,282.573242238034,0.465274286924457,0.363663261134576,17.1366149186451
1979,10,1979-10-01,"global",287.631614610077,258.103002035565,0.00967884822793041,23.6224386479976,0.502339848816382,58.9699001099697,339.833607824896,397.712444425107,194.203436316489,25.4825201583966,101136.471921474,248.525982836136,32.2792130477972,313.267171700264,397.722650911734,3.95811119218111,3.31321872830924,11.0330379079552
1979,10,1979-10-01,"temperate_N",284.47616697564,255.489269728927,0.00680950856741714,16.902358235665,0.512289960995039,61.1779109346974,315.141279375624,377.039036790037,123.068941010135,18.0680962530644,101437.501152258,166.927888072434,24.3947520141827,284.007014490987,377.046667857308,2.341625320492,1.88305244125469,8.76456705471335
1979,10,1979-10-01,"temperate_S",282.505058345728,251.166845604016,0.0060740620899185,14.1685312938139,0.484062932423772,77.4002918254089,319.254595707306,364.679733057567,178.673846046573,14.3482839163876,101025.246864965,281.001377602936,23.2174519400922,271.227341714908,364.693446050505,4.10517843835944,2.9543940998834,6.0291486440523
1979,10,1979-10-01,"tropical",297.866490534694,266.427978425312,0.0140697340350737,34.3396614116787,0.561020833790383,46.2923325735743,387.232875297253,452.080455100846,252.295981094194,23.8010274492657,101346.485173098,300.045488365872,28.478264040551,374.218840788592,452.119056501203,5.10226785371991,4.45706907779353,7.1322845684978
1979,11,1979-11-01,"austral",260.302582366491,238.688401732658,0.00187564151501475,4.43594834984066,0.253462982941343,68.9003562807132,212.639130956376,263.524118873426,276.398411749738,178.460579774756,99184.2134575915,333.487418083426,203.69046744105,174.845006551154,263.488529402274,5.01765087107819,4.52353328168355,59.0528342130382
1979,11,1979-11-01,"boreal",257.723429352899,238.092538838485,0.00149480359692663,4.5680029774916,0.299582031127307,81.6385675771504,215.070886917425,255.744141081572,5.90949974099738,2.58337444326872,101064.502453013,8.5846334888246,3.82025317365565,175.166562407233,255.613507476771,0.0919524472607783,0.0761973854577974,10.4371947088561
1979,11,1979-11-01,"global",286.443999158489,257.441893817446,0.00943606510200949,23.0738996525866,0.513134240317809,58.5589204254204,334.11771606514,391.939214459838,199.489101244925,29.7127986811394,101146.807857318,253.83153088192,36.5247569782416,307.889334009124,391.943589406878,4.06105716080239,3.4095205228169,11.2445540164859
1979,11,1979-11-01,"temperate_N",278.679268433813,251.841514497518,0.00530641138422312,12.7521538103479,0.506865414452851,66.488481697021,291.72265711734,349.799113707528,80.8449382758712,15.9120063632812,101867.536301792,112.000660690508,21.3982047714232,255.495920337554,349.818754959985,1.46174929422327,1.16733792854247,10.3522366025652
1979,11,1979-11-01,"temperate_S",283.565899206406,252.105520062007,0.00654916514886138,15.4832485813163,0.448494341315928,75.290801001777,323.307627552622,369.882569678802,229.947891545594,17.4560294517181,100856.345222339,348.813982440913,27.1078765525243,277.980319564917,369.895166574768,5.32795362064806,3.92595026961802,6.27404950298442
1979,11,1979-11-01,"tropical",297.469642573953,266.381678894451,0.0140016039629135,34.4112974432344,0.600681249205598,45.2673821924752,384.823513365264,449.771006374538,246.646273225829,23.2294712754322,101258.664771233,292.436385700787,27.8138762842352,372.421188337188,449.789772970072,4.93703299042381,4.32401179822832,7.21718069491605
1979,12,1979-12-01,"austral",264.476233970307,241.971715295412,0.00234716293956166,5.76315993755875,0.207565891088357,68.8923027583742,229.788964017709,279.309823531126,330.279812348506,189.836851273701,99676.2613729743,405.688184466261,212.118651493433,190.454146809601,279.301536193943,6.22503061615659,5.53194372995339,50.1293217131919
1979,12,1979-12-01,"boreal",253.173721997037,236.021946926816,0.00110396713345302,3.57974037068164,0.241798537425024,80.7532655558951,197.259442713329,237.905817110404,1.42911786844278,0.728214501304289,100792.58352085,1.90947090477602,0.99625608723017,161.634481370574,237.69611254465,0.0213639231378719,0.0185288439614972,6.47469398261827
1979,12,1979-12-01,"global",285.984264179218,257.283192887034,0.00938258751236385,22.9082227510508,0.495492091829653,58.8367026009894,332.112949259538,389.625835484739,202.043804428358,29.8185276537204,101138.987720184,256.415403919331,36.3320797815163,306.339838099154,389.606199235492,4.12264701143304,3.46562559580669,10.6066180614962
1979,12,1979-12-01,"temperate_N",275.822011569135,249.4305107013,0.00459811995335719,11.1562389614853,0.517008894665617,70.6682333823031,282.103933115959,336.575511372867,61.1157796555468,13.3229284201724,101660.701778584,86.5255457634018,18.3606429269449,242.860746809283,336.573214496675,1.08082374346941,0.855434848083678,11.3579310109811
1979,12,1979-12-01,"temperate_S",285.075479157837,254.205366250452,0.00726254979132693,17.3572439594245,0.45239510806252,71.9734723222845,329.504550032383,377.160705833266,258.419690383981,18.4891733182715,100750.016338895,381.713203366695,28.2331965222159,287.85762590883,377.165398947006,5.97650048777725,4.48171737364211,6.26633139627635
1979,12,1979-12-01,"tropical",297.09370686775,266.02057262219,0.0138830549063262,33.9375127965464,0.574143756597275,45.6237002347512,382.168244070846,447.597888725695,242.093318635294,22.7567134286411,101327.617551508,286.309074121688,27.3900081922348,370.071259377968,447.58655838954,4.81379425553262,4.22281473960481,7.27546282212261
1980,1,1980-01-01,"austral",265.256967018649,243.325445391194,0.00250100295176618,6.40354485755725,0.219727785519124,68.8566393428888,234.77987991613,282.506659349702,292.407972770896,154.557243282271,99415.1706975718,367.117184399394,171.8622574471,195.071769718788,282.515313076536,5.55221087087025,4.8668596649719,44.2444959509169
1980,1,1980-01-01,"boreal",251.938245955058,236.768735570219,0.000972738126237367,3.44371109329471,0.213056074353049,79.6980557378276,191.655969394503,232.612982496651,3.49128105867305,2.05564865745362,101987.927582423,4.50950699866555,2.65212229335327,159.055769639954,232.398527773318,0.0491729840150681,0.0442673212404985,10.1731695122256
1980,1,1980-01-01,"global",285.5900739731,257.356326763502,0.0094083693006438,22.9456417157732,0.513161399616467,58.8733281102243,330.713263295553,388.084018270979,201.21791505278,28.6361690150979,101149.011912819,255.847601990122,34.9221756192887,305.520262123605,388.044532939341,4.13394287692167,3.46954109410775,10.8692788440971
1980,1,1980-01-01,"temperate_N",272.384697117127,246.833795120948,0.00396361448509804,9.50656459553385,0.526932248532706,72.0333220426453,267.335811972343,322.091981172094,71.3676251251958,18.7167872602155,101632.739227026,100.151073606629,24.7376629082535,228.413442011242,322.061394499507,1.25655777798264,1.00190990494789,13.9664878992797
1980,1,1980-01-01,"temperate_S",286.28609092003,256.197581536604,0.00795797001073183,19.6461862425574,0.471805568493744,72.787186617337,338.468593795914,383.285974865217,242.297751873024,17.1637632392814,100790.669769462,364.567638665612,26.5749316527739,297.333612978566,383.28399433985,5.78047365044257,4.27718660610105,5.98237245479957
1980,1,1980-01-01,"tropical",297.17610909471,266.109630832341,0.0139092415461757,33.7145975900184,0.600776225382063,45.0510311243348,381.56929951573,447.834689432684,247.261173497299,23.3792892714622,101220.720914871,291.160326183229,27.9337191220872,369.975803679143,447.795010170462,4.92792654041126,4.33521463563364,7.24203322295835
1980,2,1980-02-01,"austral",262.831015419917,242.890825254489,0.00228180357641942,6.20364389238386,0.26501082280656,70.1742365174461,229.499156045211,274.624294171542,188.460623581444,93.2068291322019,99742.6965706259,245.908277768805,105.777431038757,189.901912029183,274.625532414127,3.4662225547436,2.97483064301737,40.2935679556052
1980,2,1980-02-01,"boreal",253.388750744119,237.492297669373,0.00107878849745084,3.7529014642674,0.214271079035375,79.5119125537886,196.87299455448,237.285140578487,19.4311306770673,12.0187458140033,101419.371013738,25.0106232948302,15.2915658298824,163.503929387919,237.040469980044,0.27721144662852,0.249961880261286,22.0627936672794
1980,2,1980-02-01,"global",285.906367546377,257.71999950266,0.00953965072243029,23.2390489705491,0.503478051541667,58.6144691638648,332.630261163327,389.650291947067,198.415187780863,27.0592134217567,101152.724027807,253.099075369291,33.660993611604,307.219167171259,389.604683032902,4.09070309250418,3.42594760552867,11.6176382183606
1980,2,1980-02-01,"temperate_N",273.185824744638,246.580433748278,0.00397308883087404,9.38655469341909,0.487255130814472,72.7385652562112,269.100196880761,324.395093618996,108.332851577438,29.3939000666001,101537.587427101,148.925135660985,38.0862408145348,230.097274026051,324.308893098817,1.96668247717886,1.58841276928857,15.8067896192249
1980,2,1980-02-01,"temperate_S",286.572007088657,256.954062769301,0.00813041565672418,19.9809626182877,0.48602356215754,73.4899883248893,341.236541739369,385.623992426208,201.306131827702,14.3587294364829,101000.265724169,308.802177746852,22.7911115500409,299.350511192163,385.623928554504,4.83282103868474,3.53401763416597,5.5339503467984
1980,2,1980-02-01,"tropical",297.538365923245,266.611749899305,0.0141188358147817,34.2050350440043,0.584681081712253,43.8799149429229,383.743547923704,449.684976576343,254.665854957619,24.1234303833135,101218.223469266,301.406276194586,28.9616411627493,372.103993711422,449.657486354059,5.17103619220148,4.52592685087423,7.18567362751796
1980,3,1980-03-01,"austral",260.329890737208,241.570102051849,0.00207278310477658,5.73509273246247,0.310057064960421,73.516931918892,224.308830035086,266.106719243793,80.6829058114463,36.6022395982299,99553.3138728528,112.261112442004,44.1113312819933,182.446606548709,266.078510376972,1.44114701573473,1.19749288998241,30.8878642624313
1980,3,1980-03-01,"boreal",254.980051469675,236.710466654696,0.00115702090313964,3.67982413663379,0.182663178498097,80.1857086747691,200.085707900589,243.156711325741,72.7975690634086,43.872256870604,101893.230267525,89.5203492986141,53.0221686318466,166.233869202646,242.686743404431,1.0616424705875,0.972852216665485,38.2068863706258
1980,3,1980-03-01,"global",286.528165267378,257.591907856536,0.00966100621904698,23.5100296367964,0.511570898149101,58.4126959485485,335.339976783718,392.706670666639,197.234000308296,26.8095423832945,101154.559951126,248.908646112414,33.677717723498,309.58665673673,392.648316992424,4.00886414918557,3.39044396162481,11.9277034442051
1980,3,1980-03-01,"temperate_N",275.82317344314,247.975932092915,0.00439655049445084,10.2756304308878,0.475285994394243,72.8680994777821,279.911404766158,334.360918225325,157.237844512621,37.9600362103475,101617.082145485,219.170956891325,50.3899707718073,239.192259552484,334.230930904373,3.07647628592836,2.43201468985997,15.5282870134829
1980,3,1980-03-01,"temperate_S",286.16940493856,255.872364371594,0.0078405909815161,18.8331339793132,0.542994983098434,73.8526696640952,338.360408621491,384.217802444756,146.927717929207,10.8535884196101,100851.026912177,231.743848094467,17.8878758396399,295.377198871861,384.225139074801,3.48190439461685,2.50021659678726,5.06812072769513
