"date","observed","trend_ssm","slope_ssm"
1995-04-01,361.55,359.790851368599,0.135153262583099
1995-05-01,361.46,359.853518769487,0.135510739206153
1995-06-01,360.61,360.003779831036,0.135863321437239
1995-07-01,359.02,360.177804766032,0.136203241036918
1995-08-01,357.77,360.383891446815,0.136519972197841
1995-09-01,358.07,360.715231362726,0.136772058997384
1995-10-01,359.42,360.883313875503,0.137013756489495
1995-11-01,360.76,361.019628346826,0.137255686015566
1995-12-01,361.65,361.185664138391,0.137488065844063
1996-01-01,362.14,361.212666449193,0.137757106606448
1996-02-01,362.5,361.247020953144,0.138060457999901
1996-03-01,362.82,361.296628692241,0.138393159414799
1996-04-01,363.14,361.380851368618,0.138743835459065
1996-05-01,363.29,361.683518769496,0.139040119052539
1996-06-01,362.88,362.273779831029,0.139186680348019
1996-07-01,361.57,362.727804766007,0.139228773294311
1996-08-01,360.07,362.683891446795,0.139331635704889
1996-09-01,359.7,362.345231362739,0.139593103383901
1996-10-01,360.67,362.13331387551,0.139971207877479
1996-11-01,361.78,362.039628346836,0.140426843399084
1996-12-01,362.63,362.1656641384,0.140887254100981
1997-01-01,363.27,362.342666449185,0.14133568125165
1997-02-01,363.62,362.367020953148,0.141822924620799
1997-03-01,364.02,362.496628692244,0.142314221183128
1997-04-01,364.5,362.740851368603,0.142771702896328
1997-05-01,364.5,362.89351876948,0.143225901059271
1997-06-01,363.59,362.983779831036,0.143697673799847
1997-07-01,361.94,363.097804766022,0.144179292427935
1997-08-01,360.42,363.033891446813,0.144729959500093
1997-09-01,360.41,363.055231362749,0.145321569354673
1997-10-01,361.94,363.403313875511,0.145845899897651
1997-11-01,363.62,363.879628346819,0.146260575703296
1997-12-01,364.69,364.225664138383,0.146608962909312
1998-01-01,365.19,364.262666449189,0.146993719348852
1998-02-01,365.47,364.217020953154,0.147442396549366
1998-03-01,365.93,364.40662869225,0.147877082617406
1998-04-01,366.58,364.820851368608,0.148223390973772
